file,line,category,language_hint,text
alrajhi_client/views/widgets/users_widget.py,148,ui_candidate,arabic,الفرع:
alrajhi_client/views/widgets/users_widget.py,165,ui_candidate,arabic,حفظ
alrajhi_client/views/widgets/users_widget.py,167,ui_candidate,arabic,إلغاء
alrajhi_client/views/widgets/users_widget.py,68,ui_candidate,arabic,مدير
alrajhi_client/views/widgets/users_widget.py,88,ui_candidate,arabic,الصفحة
alrajhi_client/views/widgets/users_widget.py,88,ui_candidate,arabic,من
alrajhi_client/views/widgets/users_widget.py,119,ui_candidate,arabic,تعديل مستخدم
alrajhi_client/views/widgets/users_widget.py,119,ui_candidate,arabic,إضافة مستخدم جديد
alrajhi_client/views/widgets/users_widget.py,134,ui_candidate,arabic,مدير
alrajhi_client/views/widgets/users_widget.py,134,ui_candidate,arabic,مستخدم
alrajhi_client/views/widgets/users_widget.py,134,ui_candidate,arabic,مشاهد
alrajhi_client/views/widgets/users_widget.py,153,ui_candidate,arabic,كلمة المرور:
alrajhi_client/views/widgets/users_widget.py,156,ui_candidate,arabic,تأكيد كلمة المرور:
alrajhi_client/views/widgets/users_widget.py,158,ui_candidate,arabic,تغيير كلمة المرور
alrajhi_client/views/widgets/users_widget.py,192,ui_candidate,arabic,خطأ
alrajhi_client/views/widgets/users_widget.py,192,ui_candidate,arabic,اسم المستخدم مطلوب
alrajhi_client/views/widgets/users_widget.py,68,ui_candidate,arabic,مستخدم
alrajhi_client/views/widgets/users_widget.py,68,ui_candidate,arabic,مشاهد
alrajhi_client/views/widgets/users_widget.py,200,ui_candidate,arabic,خطأ
alrajhi_client/views/widgets/users_widget.py,200,ui_candidate,arabic,كلمة المرور مطلوبة
alrajhi_client/views/widgets/users_widget.py,203,ui_candidate,arabic,خطأ
alrajhi_client/views/widgets/users_widget.py,203,ui_candidate,arabic,كلمتا المرور غير متطابقتين
alrajhi_client/views/widgets/users_widget.py,207,ui_candidate,arabic,نجاح
alrajhi_client/views/widgets/users_widget.py,207,ui_candidate,arabic,تمت إضافة المستخدم
alrajhi_client/views/widgets/users_widget.py,214,ui_candidate,arabic,نجاح
alrajhi_client/views/widgets/users_widget.py,214,ui_candidate,arabic,تم تحديث المستخدم
alrajhi_client/views/widgets/users_widget.py,61,ui_candidate,arabic,المستخدمون
alrajhi_client/views/widgets/users_widget.py,142,ui_candidate,arabic,الفروع
alrajhi_client/views/widgets/users_widget.py,210,ui_candidate,arabic,خطأ
alrajhi_client/views/widgets/users_widget.py,217,ui_candidate,arabic,خطأ
alrajhi_client/views/widgets/offline_queue_widget.py,15,ui_candidate,arabic,📡 الطلبات المعلقة
alrajhi_client/views/widgets/offline_queue_widget.py,15,ui_candidate,arabic,عمليات المزامنة المؤجلة عند انقطاع الاتصال
alrajhi_client/views/widgets/offline_queue_widget.py,23,ui_candidate,arabic,الطلبات المعلقة
alrajhi_client/views/widgets/offline_queue_widget.py,27,ui_candidate,arabic,تحديث
alrajhi_client/views/widgets/offline_queue_widget.py,28,ui_candidate,arabic,إعادة إرسال الآن
alrajhi_client/views/widgets/offline_queue_widget.py,29,ui_candidate,arabic,حذف المحدد
alrajhi_client/views/widgets/offline_queue_widget.py,30,ui_candidate,arabic,تنظيف المرسلة
alrajhi_client/views/widgets/offline_queue_widget.py,37,ui_candidate,arabic,تُحفظ هنا عمليات الإنشاء/التعديل/الحذف عند انقطاع الاتصال. يتم إرسالها تلقائياً عند رجوع الخادم.
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,الحالة
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,العملية
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,الكيان
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,المسار
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,المحاولات
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,وقت الإنشاء
alrajhi_client/views/widgets/offline_queue_widget.py,43,ui_candidate,arabic,آخر خطأ
alrajhi_client/views/widgets/offline_queue_widget.py,69,ui_candidate,arabic,عدد الطلبات المعلقة:
alrajhi_client/views/widgets/offline_queue_widget.py,87,ui_candidate,arabic,الطلبات المعلقة
alrajhi_client/views/widgets/offline_queue_widget.py,87,ui_candidate,arabic,اختر طلباً أولاً.
alrajhi_client/views/widgets/offline_queue_widget.py,89,ui_candidate,arabic,حذف
alrajhi_client/views/widgets/offline_queue_widget.py,89,ui_candidate,arabic,حذف الطلب المحدد من الطابور؟
alrajhi_client/views/widgets/monitoring_widget.py,18,ui_candidate,arabic,🩺 مراقبة التشغيل
alrajhi_client/views/widgets/monitoring_widget.py,18,ui_candidate,mixed_ar_latin,مراقبة API والطابور والسجلات التشغيلية
alrajhi_client/views/widgets/monitoring_widget.py,27,ui_candidate,arabic,مراقبة التشغيل
alrajhi_client/views/widgets/monitoring_widget.py,31,ui_candidate,arabic,تحديث
alrajhi_client/views/widgets/monitoring_widget.py,73,ui_candidate,arabic,لا يوجد
alrajhi_client/views/widgets/monitoring_widget.py,74,ui_candidate,arabic,لا يوجد
alrajhi_client/views/widgets/monitoring_widget.py,42,ui_candidate,arabic,المؤشر
alrajhi_client/views/widgets/monitoring_widget.py,42,ui_candidate,arabic,الحالة
alrajhi_client/views/widgets/monitoring_widget.py,42,ui_candidate,arabic,القيمة
alrajhi_client/views/widgets/monitoring_widget.py,42,ui_candidate,arabic,ملاحظات
alrajhi_client/views/widgets/monitoring_widget.py,76,ui_candidate,arabic,الحالة العامة:
alrajhi_client/views/widgets/monitoring_widget.py,76,ui_candidate,arabic,مصدر البيانات:
alrajhi_client/views/widgets/monitoring_widget.py,77,ui_candidate,arabic,تحذيرات:
alrajhi_client/views/widgets/monitoring_widget.py,78,ui_candidate,arabic,حرج:
alrajhi_client/views/widgets/monitoring_widget.py,69,ui_candidate,arabic,فشل تحميل مراقبة التشغيل:
alrajhi_client/views/widgets/components/table_toolbar.py,17,ui_candidate,arabic,العنصر
alrajhi_client/views/widgets/components/table_toolbar.py,17,ui_candidate,arabic,بحث...
alrajhi_client/views/widgets/components/table_toolbar.py,33,ui_candidate,arabic,✏️ تعديل
alrajhi_client/views/widgets/components/table_toolbar.py,38,ui_candidate,arabic,🗑 حذف
alrajhi_client/views/widgets/components/table_toolbar.py,51,ui_candidate,arabic,🧩 الأعمدة
alrajhi_client/views/widgets/components/table_toolbar.py,59,ui_candidate,arabic,🖨️ طباعة
alrajhi_client/views/widgets/components/table_toolbar.py,63,ui_candidate,arabic,🔄 تحديث
alrajhi_client/views/widgets/components/table_toolbar.py,67,ui_candidate,arabic,0 سجل
alrajhi_client/views/widgets/components/table_toolbar.py,121,ui_candidate,arabic,↩️ إعادة ضبط الأعمدة
alrajhi_client/views/widgets/components/table_toolbar.py,28,ui_candidate,arabic,➕ إضافة
alrajhi_client/views/widgets/components/table_toolbar.py,115,ui_candidate,arabic,عمود
alrajhi_client/database/dao/category_dao.py,20,data_or_schema_candidate,arabic,لا توجد جلسة مستخدم فعالة
alrajhi_client/database/dao/category_dao.py,82,data_or_schema_candidate,arabic,نشط
alrajhi_client/database/dao/category_dao.py,82,data_or_schema_candidate,arabic,مؤرشف
alrajhi_client/database/dao/category_dao.py,89,data_or_schema_candidate,arabic,اسم التصنيف مطلوب
alrajhi_client/database/dao/category_dao.py,92,data_or_schema_candidate,arabic,لا يمكن أن يكون التصنيف أباً لنفسه
alrajhi_client/database/dao/category_dao.py,112,data_or_schema_candidate,arabic,يوجد تصنيف بنفس الاسم ضمن نفس المستوى
alrajhi_client/database/dao/category_dao.py,181,data_or_schema_candidate,arabic,لا يمكن حذف التصنيف لوجود مواد مرتبطة به. انقل المواد أولاً أو أرشف التصنيف فقط.
alrajhi_client/database/dao/category_dao.py,184,data_or_schema_candidate,arabic,لا يمكن حذف التصنيف لوجود تصنيفات فرعية. انقلها أو أرشفها أولاً.
alrajhi_client/database/dao/category_dao.py,96,data_or_schema_candidate,arabic,التصنيف الأب غير موجود أو مؤرشف
alrajhi_client/database/dao/category_dao.py,101,data_or_schema_candidate,arabic,لا يمكن إنشاء حلقة في شجرة التصنيفات
alrajhi_client/database/dao/expense_dao.py,20,data_or_schema_candidate,arabic,مصروف عام
alrajhi_client/database/dao/manufacturing_dao.py,108,data_or_schema_candidate,arabic,دفتر مخزون استهلاك إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,114,data_or_schema_candidate,arabic,دفتر مخزون إنتاج منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,120,data_or_schema_candidate,arabic,عكس دفتر مخزون استهلاك إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,126,data_or_schema_candidate,arabic,عكس دفتر مخزون إنتاج منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,44,data_or_schema_candidate,mixed_ar_latin,كمية BOM
alrajhi_client/database/dao/manufacturing_dao.py,48,data_or_schema_candidate,arabic,منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,368,data_or_schema_candidate,arabic,الكمية المخططة
alrajhi_client/database/dao/manufacturing_dao.py,495,data_or_schema_candidate,arabic,استهلاك مواد أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,532,data_or_schema_candidate,arabic,إدخال منتج نهائي من أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,740,data_or_schema_candidate,arabic,عكس استهلاك مادة إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,766,data_or_schema_candidate,arabic,عكس مخرج إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,43,data_or_schema_candidate,arabic,يجب اختيار المنتج النهائي
alrajhi_client/database/dao/manufacturing_dao.py,47,data_or_schema_candidate,arabic,المنتج النهائي غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,49,data_or_schema_candidate,arabic,يجب أن يكون المنتج من نوع منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,52,data_or_schema_candidate,mixed_ar_latin,لا يمكن حفظ BOM بدون مكونات
alrajhi_client/database/dao/manufacturing_dao.py,60,data_or_schema_candidate,arabic,كمية المكون
alrajhi_client/database/dao/manufacturing_dao.py,373,data_or_schema_candidate,mixed_ar_latin,لا يمكن إنشاء أمر إنتاج دون BOM صالح يحتوي على مكونات
alrajhi_client/database/dao/manufacturing_dao.py,377,data_or_schema_candidate,arabic,يجب وجود مستودع مواد خام ومستودع منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,417,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,421,data_or_schema_candidate,arabic,الكمية المخططة يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,458,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,463,data_or_schema_candidate,arabic,كمية الاستهلاك يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,466,data_or_schema_candidate,arabic,تكلفة الوحدة لا يمكن أن تكون سالبة
alrajhi_client/database/dao/manufacturing_dao.py,474,data_or_schema_candidate,arabic,لا يوجد حجز لهذه المادة في هذا الأمر
alrajhi_client/database/dao/manufacturing_dao.py,505,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,510,data_or_schema_candidate,arabic,كمية الإنتاج يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,513,data_or_schema_candidate,arabic,لا توجد حجوزات مواد لهذا الأمر
alrajhi_client/database/dao/manufacturing_dao.py,520,data_or_schema_candidate,arabic,لا يمكن إتمام الإنتاج دون تسجيل استهلاك مواد
alrajhi_client/database/dao/manufacturing_dao.py,523,data_or_schema_candidate,arabic,تكلفة الإنتاج يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,558,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,710,data_or_schema_candidate,mixed_ar_latin,BOM غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,725,data_or_schema_candidate,arabic,الاستهلاك غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,729,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,751,data_or_schema_candidate,arabic,الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,755,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,757,data_or_schema_candidate,arabic,لا يمكن حذف مخرج من أمر مكتمل؛ استخدم التراجع عن الإنتاج بالكامل
alrajhi_client/database/dao/manufacturing_dao.py,779,data_or_schema_candidate,arabic,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,809,data_or_schema_candidate,arabic,تم التراجع عن أمر الإنتاج بالكامل
alrajhi_client/database/dao/manufacturing_dao.py,37,data_or_schema_candidate,arabic,يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,57,data_or_schema_candidate,arabic,يوجد مكون بدون مادة
alrajhi_client/database/dao/manufacturing_dao.py,59,data_or_schema_candidate,arabic,لا يمكن أن يكون المنتج النهائي مكوناً لنفسه
alrajhi_client/database/dao/manufacturing_dao.py,63,data_or_schema_candidate,arabic,نسبة الهالك لا يمكن أن تكون سالبة
alrajhi_client/database/dao/manufacturing_dao.py,67,data_or_schema_candidate,mixed_ar_latin,يوجد مكون مكرر في BOM
alrajhi_client/database/dao/manufacturing_dao.py,229,data_or_schema_candidate,mixed_ar_latin,لا يمكن حذف BOM لوجود أوامر إنتاج نشطة:
alrajhi_client/database/dao/manufacturing_dao.py,239,data_or_schema_candidate,mixed_ar_latin,دورة في BOM: المنتج
alrajhi_client/database/dao/manufacturing_dao.py,239,data_or_schema_candidate,arabic,يظهر مرتين
alrajhi_client/database/dao/manufacturing_dao.py,243,data_or_schema_candidate,arabic,المنتج
alrajhi_client/database/dao/manufacturing_dao.py,243,data_or_schema_candidate,mixed_ar_latin,ليس له قائمة مواد (BOM)
alrajhi_client/database/dao/manufacturing_dao.py,248,data_or_schema_candidate,arabic,منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,382,data_or_schema_candidate,arabic,لا يمكن إنشاء أمر الإنتاج لعدم كفاية المواد:
alrajhi_client/database/dao/manufacturing_dao.py,419,data_or_schema_candidate,arabic,لا يمكن بدء أمر بحالة
alrajhi_client/database/dao/manufacturing_dao.py,439,data_or_schema_candidate,arabic,المواد التالية غير كافية:
alrajhi_client/database/dao/manufacturing_dao.py,460,data_or_schema_candidate,arabic,لا يمكن تسجيل استهلاك لأمر بحالة
alrajhi_client/database/dao/manufacturing_dao.py,479,data_or_schema_candidate,arabic,الكمية المستهلكة (
alrajhi_client/database/dao/manufacturing_dao.py,479,data_or_schema_candidate,arabic,) تتجاوز المتبقي من الحجز (
alrajhi_client/database/dao/manufacturing_dao.py,482,data_or_schema_candidate,arabic,المخزون غير كافٍ. المطلوب
alrajhi_client/database/dao/manufacturing_dao.py,482,data_or_schema_candidate,arabic,، المتوفر
alrajhi_client/database/dao/manufacturing_dao.py,507,data_or_schema_candidate,arabic,لا يمكن إتمام أمر بحالة
alrajhi_client/database/dao/manufacturing_dao.py,540,data_or_schema_candidate,arabic,إتمام أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,560,data_or_schema_candidate,arabic,لا يمكن حذف أمر بحالة
alrajhi_client/database/dao/manufacturing_dao.py,642,data_or_schema_candidate,arabic,عكس قيد رقم
alrajhi_client/database/dao/manufacturing_dao.py,716,data_or_schema_candidate,mixed_ar_latin,لا يمكن تعديل BOM لوجود أوامر إنتاج نشطة:
alrajhi_client/database/dao/manufacturing_dao.py,731,data_or_schema_candidate,arabic,لا يمكن حذف استهلاك من أمر
alrajhi_client/database/dao/manufacturing_dao.py,759,data_or_schema_candidate,arabic,لا يمكن حذف إنتاج من أمر
alrajhi_client/database/dao/manufacturing_dao.py,763,data_or_schema_candidate,arabic,لا يمكن حذف الإنتاج لأن مخزون المنتج سيصبح سالباً. المتوفر
alrajhi_client/database/dao/manufacturing_dao.py,763,data_or_schema_candidate,arabic,، المطلوب عكسه
alrajhi_client/database/dao/manufacturing_dao.py,781,data_or_schema_candidate,arabic,لا يمكن التراجع عن أمر
alrajhi_client/database/dao/manufacturing_dao.py,797,data_or_schema_candidate,arabic,عكس استهلاك أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,803,data_or_schema_candidate,arabic,عكس مخرج أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,106,data_or_schema_candidate,arabic,فشل تسجيل دفتر المخزون للتصنيع:
alrajhi_client/database/dao/manufacturing_dao.py,381,data_or_schema_candidate,arabic,: المطلوب
alrajhi_client/database/dao/manufacturing_dao.py,381,data_or_schema_candidate,arabic,، المتوفر
alrajhi_client/database/dao/manufacturing_dao.py,427,data_or_schema_candidate,arabic,لا توجد مواد مطلوبة للأمر
alrajhi_client/database/dao/manufacturing_dao.py,437,data_or_schema_candidate,arabic,: المطلوب
alrajhi_client/database/dao/manufacturing_dao.py,437,data_or_schema_candidate,arabic,، المتوفر
alrajhi_client/database/dao/manufacturing_dao.py,517,data_or_schema_candidate,arabic,لم يتم استهلاك كامل كمية المادة
alrajhi_client/database/dao/manufacturing_dao.py,517,data_or_schema_candidate,arabic,. المتبقي:
alrajhi_client/database/dao/manufacturing_dao.py,787,data_or_schema_candidate,arabic,لا يمكن التراجع لأن مخزون المنتج
alrajhi_client/database/dao/manufacturing_dao.py,787,data_or_schema_candidate,arabic,سيصبح سالباً. المتوفر
alrajhi_client/database/dao/manufacturing_dao.py,787,data_or_schema_candidate,arabic,، المطلوب عكسه
alrajhi_client/database/dao/manufacturing_dao.py,812,data_or_schema_candidate,arabic,حدث خطأ أثناء التراجع:
alrajhi_client/database/dao/manufacturing_dao.py,431,data_or_schema_candidate,arabic,لا يمكن إنشاء حجوزات المواد:
alrajhi_client/database/dao/reporting_dao.py,195,data_or_schema_candidate,arabic,الصندوق
alrajhi_client/database/dao/reporting_dao.py,196,data_or_schema_candidate,arabic,الذمم المدينة
alrajhi_client/database/dao/reporting_dao.py,197,data_or_schema_candidate,arabic,الذمم الدائنة
alrajhi_client/database/dao/reporting_dao.py,198,data_or_schema_candidate,arabic,المبيعات
alrajhi_client/database/dao/reporting_dao.py,199,data_or_schema_candidate,arabic,مرتجعات المبيعات
alrajhi_client/database/dao/reporting_dao.py,200,data_or_schema_candidate,arabic,المشتريات
alrajhi_client/database/dao/reporting_dao.py,201,data_or_schema_candidate,arabic,مرتجعات المشتريات
alrajhi_client/database/dao/reporting_dao.py,202,data_or_schema_candidate,arabic,المصاريف
alrajhi_client/database/repositories/audit_repo.py,20,data_or_schema_candidate,mixed_ar_latin,إرجاع السجلات مع العدد الإجمالي (يدعم pagination)
alrajhi_client/database/repositories/audit_repo.py,29,data_or_schema_candidate,arabic,الكل
alrajhi_client/database/repositories/audit_repo.py,31,data_or_schema_candidate,arabic,الكل
alrajhi_client/database/repositories/audit_repo.py,49,data_or_schema_candidate,arabic,الكل
alrajhi_client/database/repositories/audit_repo.py,53,data_or_schema_candidate,arabic,الكل
alrajhi_client/database/repositories/expense_repo.py,9,data_or_schema_candidate,mixed_ar_latin,جلب جميع الحركات من نوع expense أو receipt (الإيرادات) من جدول vouchers
alrajhi_client/database/repositories/expense_repo.py,38,data_or_schema_candidate,mixed_ar_latin,إضافة مصروف أو إيراد عن طريق إنشاء سند من النوع expense أو receipt
alrajhi_client/database/repositories/expense_repo.py,71,data_or_schema_candidate,arabic,لم يتم العثور على السند المرتبط
alrajhi_client/database/repositories/expense_repo.py,23,data_or_schema_candidate,arabic,مصروف عام
alrajhi_client/database/repositories/manufacturing_repo.py,323,data_or_schema_candidate,mixed_ar_latin,BOM غير موجود
alrajhi_client/database/repositories/manufacturing_repo.py,329,data_or_schema_candidate,mixed_ar_latin,لا يمكن تعديل BOM لوجود أوامر إنتاج نشطة:
alrajhi_client/database/repositories/reporting_repo.py,150,data_or_schema_candidate,arabic,الصندوق
alrajhi_client/database/repositories/reporting_repo.py,151,data_or_schema_candidate,arabic,الذمم المدينة
alrajhi_client/database/repositories/reporting_repo.py,154,data_or_schema_candidate,arabic,الذمم الدائنة
alrajhi_client/database/repositories/reporting_repo.py,157,data_or_schema_candidate,arabic,رأس المال
alrajhi_client/database/repositories/reporting_repo.py,139,data_or_schema_candidate,arabic,إجمالي الإيرادات
alrajhi_client/database/repositories/reporting_repo.py,140,data_or_schema_candidate,arabic,تكلفة البضاعة المباعة
alrajhi_client/database/repositories/reporting_repo.py,141,data_or_schema_candidate,arabic,المصروفات التشغيلية
alrajhi_client/database/repositories/warehouse_repo.py,12,data_or_schema_candidate,arabic,المستودع الرئيسي
alrajhi_client/database/repositories/warehouse_repo.py,505,data_or_schema_candidate,arabic,إلغاء تحويل مستودعي
alrajhi_client/database/repositories/warehouse_repo.py,506,data_or_schema_candidate,arabic,إلغاء تحويل مستودعي
alrajhi_client/database/repositories/warehouse_repo.py,240,data_or_schema_candidate,arabic,المستودع غير موجود
alrajhi_client/database/repositories/warehouse_repo.py,255,data_or_schema_candidate,arabic,المستودع غير موجود
alrajhi_client/database/repositories/warehouse_repo.py,257,data_or_schema_candidate,arabic,لا يمكن أرشفة المستودع الرئيسي
alrajhi_client/database/repositories/warehouse_repo.py,263,data_or_schema_candidate,arabic,لا يمكن أرشفة مستودع يحتوي أرصدة مواد. انقل الرصيد أولاً في مرحلة التحويلات.
alrajhi_client/database/repositories/warehouse_repo.py,394,data_or_schema_candidate,arabic,المستودع غير نشط أو غير موجود
alrajhi_client/database/repositories/warehouse_repo.py,401,data_or_schema_candidate,arabic,الرصيد غير كافٍ في المستودع المحدد
alrajhi_client/database/repositories/warehouse_repo.py,440,data_or_schema_candidate,arabic,عكس حركة مستودعية
alrajhi_client/database/repositories/warehouse_repo.py,461,data_or_schema_candidate,arabic,اختر المادة
alrajhi_client/database/repositories/warehouse_repo.py,463,data_or_schema_candidate,arabic,اختر مستودع المصدر والوجهة
alrajhi_client/database/repositories/warehouse_repo.py,465,data_or_schema_candidate,arabic,لا يمكن التحويل إلى نفس المستودع
alrajhi_client/database/repositories/warehouse_repo.py,467,data_or_schema_candidate,arabic,كمية التحويل يجب أن تكون أكبر من صفر
alrajhi_client/database/repositories/warehouse_repo.py,469,data_or_schema_candidate,arabic,لا يمكن التحويل من أو إلى مستودع مؤرشف
alrajhi_client/database/repositories/warehouse_repo.py,484,data_or_schema_candidate,arabic,تحويل إلى مستودع #
alrajhi_client/database/repositories/warehouse_repo.py,485,data_or_schema_candidate,arabic,تحويل من مستودع #
alrajhi_client/database/repositories/warehouse_repo.py,498,data_or_schema_candidate,arabic,التحويل غير موجود
alrajhi_client/database/repositories/warehouse_repo.py,500,data_or_schema_candidate,arabic,التحويل ملغى مسبقاً
alrajhi_client/database/repositories/warehouse_repo.py,503,data_or_schema_candidate,arabic,لا يمكن إلغاء التحويل لأن رصيد المستودع المستلم غير كافٍ
alrajhi_client/database/repositories/warehouse_repo.py,472,data_or_schema_candidate,arabic,الرصيد غير كافٍ في المستودع المصدر. المتاح:
alrajhi_client/database/repositories/warehouse_repo.py,144,data_or_schema_candidate,arabic,تم إنشاؤه تلقائياً عند تفعيل نظام المستودعات
alrajhi_client/database/repositories/warehouse_repo.py,178,data_or_schema_candidate,arabic,ترحيل رصيد المادة إلى المستودع الرئيسي
alrajhi_client/database/repositories/branch_repo.py,10,data_or_schema_candidate,arabic,الفرع الرئيسي
alrajhi_client/database/repositories/branch_repo.py,159,data_or_schema_candidate,arabic,الفرع غير موجود
alrajhi_client/database/repositories/branch_repo.py,175,data_or_schema_candidate,arabic,الفرع غير موجود
alrajhi_client/database/repositories/branch_repo.py,177,data_or_schema_candidate,arabic,لا يمكن أرشفة الفرع الرئيسي
alrajhi_client/database/repositories/branch_repo.py,180,data_or_schema_candidate,arabic,لا يمكن أرشفة فرع مرتبط بمستودعات نشطة. انقل أو أرشف المستودعات أولاً.
alrajhi_client/database/repositories/branch_repo.py,189,data_or_schema_candidate,arabic,اسم الفرع مطلوب
alrajhi_client/database/repositories/branch_repo.py,87,data_or_schema_candidate,arabic,تم إنشاؤه تلقائياً عند تفعيل نظام الفروع
alrajhi_client/database/repositories/cashbox_repo.py,10,data_or_schema_candidate,arabic,الصندوق الرئيسي
alrajhi_client/database/repositories/cashbox_repo.py,204,data_or_schema_candidate,arabic,الصندوق غير موجود
alrajhi_client/database/repositories/cashbox_repo.py,205,data_or_schema_candidate,arabic,لا يمكن أرشفة الصندوق الرئيسي
alrajhi_client/database/repositories/cashbox_repo.py,275,data_or_schema_candidate,arabic,يجب اختيار صندوق للوردية
alrajhi_client/database/repositories/cashbox_repo.py,276,data_or_schema_candidate,arabic,توجد وردية مفتوحة على هذا الصندوق
alrajhi_client/database/repositories/cashbox_repo.py,285,data_or_schema_candidate,arabic,الوردية غير موجودة
alrajhi_client/database/repositories/cashbox_repo.py,305,data_or_schema_candidate,arabic,الوردية مغلقة بالفعل
alrajhi_client/database/repositories/cashbox_repo.py,312,data_or_schema_candidate,arabic,اسم الصندوق مطلوب
alrajhi_client/database/repositories/cashbox_repo.py,316,data_or_schema_candidate,arabic,اسم البنك مطلوب
alrajhi_client/database/repositories/cashbox_repo.py,247,data_or_schema_candidate,arabic,ترحيل سند مالي
alrajhi_client/database/repositories/cashbox_repo.py,148,data_or_schema_candidate,arabic,تم إنشاؤه تلقائياً عند تفعيل نظام الصناديق
alrajhi_client/database/repositories/user_repo.py,70,data_or_schema_candidate,arabic,إضافة مستخدم
alrajhi_client/database/repositories/user_repo.py,87,data_or_schema_candidate,arabic,تعديل مستخدم
alrajhi_client/database/repositories/user_repo.py,111,data_or_schema_candidate,arabic,تغيير كلمة المرور
alrajhi_client/database/repositories/user_repo.py,136,data_or_schema_candidate,arabic,حذف مستخدم
alrajhi_client/database/repositories/user_repo.py,71,data_or_schema_candidate,arabic,المستخدم:
alrajhi_client/database/repositories/user_repo.py,88,data_or_schema_candidate,arabic,الاسم:
alrajhi_client/database/repositories/user_repo.py,88,data_or_schema_candidate,arabic,", صلاحية:"
alrajhi_client/database/repositories/user_repo.py,137,data_or_schema_candidate,arabic,المستخدم:
alrajhi_client/database/repositories/user_repo.py,152,data_or_schema_candidate,arabic,تعديل إلزام تغيير كلمة المرور
